<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.03.12	07:25:00	18052.0	18054.1	18051.6	18052.1	148	0	18
2024.03.12	07:30:00	18052.3	18054.6	18051.3	18054.4	123	0	18
2024.03.12	07:35:00	18054.2	18056.1	18054.2	18056.1	112	0	18
2024.03.12	07:40:00	18056.0	18058.9	18056.0	18057.1	159	0	18
2024.03.12	07:45:00	18058.1	18058.6	18056.4	18057.9	111	0	18
2024.03.12	07:50:00	18057.7	18068.9	18057.3	18068.6	215	0	18
2024.03.12	07:55:00	18068.8	18072.2	18067.8	18070.4	233	0	18
2024.03.12	08:00:00	18070.3	18076.6	18070.1	18073.3	369	0	18
2024.03.12	08:05:00	18073.9	18085.4	18073.3	18084.1	421	0	18
2024.03.12	08:10:00	18084.0	18086.0	18081.6	18085.0	365	0	18
2024.03.12	08:15:00	18085.4	18087.3	18081.0	18081.5	318	0	18
2024.03.12	08:20:00	18082.3	18086.2	18082.0	18084.4	268	0	18
2024.03.12	08:25:00	18084.0	18085.0	18081.6	18083.5	261	0	18
2024.03.12	08:30:00	18083.6	18087.0	18082.6	18086.5	246	0	18
2024.03.12	08:35:00	18086.7	18087.1	18084.0	18086.0	237	0	18
2024.03.12	08:40:00	18086.2	18086.4	18080.4	18084.1	279	0	18
2024.03.12	08:45:00	18084.2	18087.5	18082.8	18082.9	216	0	18
2024.03.12	08:50:00	18083.9	18092.2	18083.5	18088.3	305	0	18
2024.03.12	08:55:00	18088.9	18094.8	18088.4	18091.4	357	0	18
2024.03.12	09:00:00	18091.8	18094.3	18085.6	18085.6	405	0	18
2024.03.12	09:05:00	18085.5	18087.4	18080.9	18082.8	448	0	18
2024.03.12	09:10:00	18082.7	18082.8	18074.5	18076.3	333	0	18
2024.03.12	09:15:00	18076.1	18076.4	18068.5	18074.2	406	0	18
2024.03.12	09:20:00	18074.0	18078.3	18071.4	18078.0	213	0	18
2024.03.12	09:25:00	18078.3	18082.3	18077.0	18077.9	271	0	18
2024.03.12	09:30:00	18078.0	18081.0	18077.1	18080.4	163	0	18
2024.03.12	09:35:00	18080.7	18083.4	18079.6	18083.0	236	0	18
2024.03.12	09:40:00	18083.1	18083.4	18081.4	18082.5	156	0	18
2024.03.12	09:45:00	18081.9	18084.0	18079.3	18079.5	243	0	18
2024.03.12	09:50:00	18079.4	18080.5	18071.2	18071.3	271	0	18
2024.03.12	09:55:00	18071.2	18079.8	18067.1	18079.2	295	0	18
2024.03.12	10:00:00	18079.5	18080.7	18072.6	18074.8	440	0	18
2024.03.12	10:05:00	18074.9	18086.4	18074.8	18082.4	432	0	18
2024.03.12	10:10:00	18083.0	18087.3	18081.9	18083.5	338	0	18
2024.03.12	10:15:00	18083.4	18083.9	18077.4	18077.5	328	0	18
2024.03.12	10:20:00	18077.4	18080.3	18074.9	18077.8	381	0	18
2024.03.12	10:25:00	18077.4	18082.3	18074.9	18079.3	329	0	20
2024.03.12	10:30:00	18079.2	18081.4	18076.5	18080.1	321	0	18
2024.03.12	10:35:00	18080.3	18081.4	18076.6	18079.0	243	0	18
2024.03.12	10:40:00	18078.9	18078.9	18073.3	18074.8	297	0	18
2024.03.12	10:45:00	18074.7	18077.9	18072.1	18075.0	395	0	18
2024.03.12	10:50:00	18074.9	18080.0	18073.9	18078.5	297	0	18
2024.03.12	10:55:00	18079.4	18083.4	18075.6	18079.5	368	0	18
2024.03.12	11:00:00	18079.0	18089.1	18072.1	18089.0	1036	0	18
2024.03.12	11:05:00	18088.9	18096.9	18070.3	18075.0	1019	0	18
2024.03.12	11:10:00	18075.1	18075.5	18061.3	18062.3	867	0	18
2024.03.12	11:15:00	18062.0	18069.3	18058.7	18065.3	684	0	18
2024.03.12	11:20:00	18065.0	18066.1	18059.1	18059.8	588	0	18
2024.03.12	11:25:00	18059.9	18064.4	18051.5	18051.5	621	0	18
2024.03.12	11:30:00	18051.0	18051.5	18029.1	18046.5	936	0	18
2024.03.12	11:35:00	18045.9	18058.4	18045.4	18057.4	644	0	18
2024.03.12	11:40:00	18057.5	18061.1	18049.8	18053.3	499	0	18
2024.03.12	11:45:00	18052.8	18054.5	18042.7	18044.8	542	0	18
2024.03.12	11:50:00	18044.1	18045.8	18032.6	18034.0	551	0	18
2024.03.12	11:55:00	18033.1	18045.1	18032.5	18038.9	551	0	18
2024.03.12	12:00:00	18038.6	18042.3	18031.1	18039.5	652	0	18
2024.03.12	12:05:00	18039.7	18042.7	18034.6	18035.5	516	0	18
2024.03.12	12:10:00	18034.4	18041.0	18031.3	18039.1	446	0	18
2024.03.12	12:15:00	18039.0	18039.9	18033.1	18037.3	439	0	18
2024.03.12	12:20:00	18037.2	18046.3	18035.8	18046.0	469	0	18
2024.03.12	12:25:00	18045.9	18051.4	18044.8	18050.4	437	0	18
2024.03.12	12:30:00	18050.3	18054.1	18046.1	18053.4	414	0	18
2024.03.12	12:35:00	18053.3	18054.0	18048.4	18050.9	327	0	18
2024.03.12	12:40:00	18050.5	18053.6	18039.5	18040.4	397	0	18
2024.03.12	12:45:00	18040.3	18048.8	18040.3	18048.4	377	0	18
2024.03.12	12:50:00	18048.5	18050.3	18043.4	18044.2	326	0	18
2024.03.12	12:55:00	18044.0	18045.1	18030.3	18031.8	477	0	18
2024.03.12	13:00:00	18031.6	18051.4	18031.0	18050.8	688	0	18
2024.03.12	13:05:00	18050.4	18052.0	18043.9	18046.8	420	0	18
2024.03.12	13:10:00	18046.4	18050.4	18042.8	18047.3	413	0	18
2024.03.12	13:15:00	18047.0	18050.8	18041.0	18050.5	434	0	18
2024.03.12	13:20:00	18050.0	18054.9	18048.5	18053.6	409	0	18
2024.03.12	13:25:00	18053.8	18056.6	18049.2	18049.3	344	0	18
2024.03.12	13:30:00	18049.5	18050.7	18045.3	18048.6	326	0	18
2024.03.12	13:35:00	18048.8	18055.1	18043.9	18054.3	333	0	18
2024.03.12	13:40:00	18054.4	18062.8	18050.2	18051.5	491	0	18
2024.03.12	13:45:00	18051.8	18056.8	18050.0	18054.8	496	0	20
2024.03.12	13:50:00	18054.2	18056.3	18049.5	18053.3	380	0	20
2024.03.12	13:55:00	18053.8	18058.7	18049.1	18049.1	350	0	18
2024.03.12	14:00:00	18049.3	18050.0	18042.9	18048.3	524	0	18
2024.03.12	14:05:00	18048.1	18048.3	18031.3	18031.3	510	0	18
2024.03.12	14:10:00	18031.5	18042.8	18031.3	18040.5	500	0	18
2024.03.12	14:15:00	18040.4	18044.4	18034.9	18039.8	500	0	18
2024.03.12	14:20:00	18039.2	18044.5	18036.0	18044.1	405	0	18
2024.03.12	14:25:00	18043.5	18053.1	18043.4	18048.3	514	0	18
2024.03.12	14:30:00	18048.1	18054.8	18045.4	18047.5	449	0	18
2024.03.12	14:35:00	18046.9	18056.1	18046.8	18054.8	423	0	18
2024.03.12	14:40:00	18054.9	18058.4	18052.0	18056.4	463	0	18
2024.03.12	14:45:00	18056.3	18056.9	18044.4	18049.8	483	0	18
2024.03.12	14:50:00	18049.7	18052.6	18045.5	18047.3	455	0	18
2024.03.12	14:55:00	18046.9	18050.1	18044.1	18047.3	405	0	18
2024.03.12	15:00:00	18047.2	18050.0	18043.5	18048.1	483	0	18
2024.03.12	15:05:00	18048.0	18048.9	18042.6	18044.4	435	0	18
2024.03.12	15:10:00	18044.5	18047.9	18041.7	18045.4	393	0	18
2024.03.12	15:15:00	18044.5	18057.5	18040.0	18048.9	709	0	18
2024.03.12	15:20:00	18049.0	18057.8	18046.0	18052.5	647	0	18
2024.03.12	15:25:00	18052.2	18056.2	18039.6	18048.1	752	0	18
2024.03.12	15:30:00	18048.2	18093.2	17960.1	18075.9	4778	0	18
2024.03.12	15:35:00	18075.4	18120.4	18067.4	18097.8	3760	0	18
2024.03.12	15:40:00	18097.9	18119.3	18086.9	18111.5	2161	0	18
2024.03.12	15:45:00	18111.1	18134.3	18107.5	18110.0	1919	0	18
2024.03.12	15:50:00	18109.8	18118.0	18080.5	18085.5	1715	0	18
2024.03.12	15:55:00	18084.5	18092.0	18059.5	18069.0	2114	0	18
2024.03.12	16:00:00	18070.0	18079.5	18056.9	18067.3	1521	0	18
2024.03.12	16:05:00	18065.4	18068.0	18046.9	18053.8	1707	0	18
2024.03.12	16:10:00	18053.6	18056.9	18025.5	18045.5	1502	0	18
2024.03.12	16:15:00	18044.9	18049.5	18026.1	18029.6	1277	0	18
2024.03.12	16:20:00	18029.0	18050.8	18026.7	18047.3	1012	0	18
2024.03.12	16:25:00	18048.8	18067.3	18048.8	18064.8	1340	0	18
2024.03.12	16:30:00	18064.5	18092.6	18018.1	18019.1	5901	0	6
2024.03.12	16:35:00	18018.0	18031.3	17976.0	17984.1	5682	0	6
2024.03.12	16:40:00	17985.2	18001.3	17954.8	17956.1	4501	0	6
2024.03.12	16:45:00	17956.6	17966.8	17927.8	17956.1	4406	0	6
2024.03.12	16:50:00	17956.8	17988.8	17949.1	17985.3	3402	0	6
2024.03.12	16:55:00	17985.8	18047.3	17985.8	18047.1	3402	0	6
2024.03.12	17:00:00	18046.7	18058.1	18028.6	18038.3	3482	0	6
2024.03.12	17:05:00	18038.8	18082.5	18035.3	18059.1	3330	0	6
2024.03.12	17:10:00	18058.8	18081.8	18049.7	18054.6	2977	0	6
2024.03.12	17:15:00	18054.3	18076.1	18047.5	18062.6	2936	0	6
2024.03.12	17:20:00	18062.7	18111.3	18055.3	18110.1	2949	0	6
2024.03.12	17:25:00	18109.8	18120.3	18102.6	18118.0	2800	0	6
2024.03.12	17:30:00	18118.1	18156.7	18118.1	18150.6	2991	0	6
2024.03.12	17:35:00	18149.8	18165.6	18145.1	18151.3	2499	0	6
2024.03.12	17:40:00	18151.6	18168.3	18148.8	18160.8	2235	0	6
2024.03.12	17:45:00	18161.1	18186.6	18155.3	18186.6	2456	0	6
2024.03.12	17:50:00	18186.5	18199.2	18178.2	18179.8	2560	0	6
2024.03.12	17:55:00	18180.5	18183.6	18155.6	18172.8	2398	0	6
2024.03.12	18:00:00	18173.3	18185.5	18158.1	18159.1	2433	0	6
2024.03.12	18:05:00	18159.5	18190.1	18152.3	18178.7	2273	0	6
2024.03.12	18:10:00	18178.8	18191.8	18178.2	18181.1	1773	0	6
2024.03.12	18:15:00	18182.3	18197.6	18181.3	18190.1	1696	0	6
2024.03.12	18:20:00	18190.3	18210.6	18181.1	18208.8	1965	0	6
2024.03.12	18:25:00	18209.1	18209.6	18199.1	18207.1	1755	0	6
2024.03.12	18:30:00	18206.8	18209.2	18186.6	18200.8	2017	0	6
2024.03.12	18:35:00	18200.2	18200.2	18182.1	18189.3	1834	0	6
2024.03.12	18:40:00	18188.6	18190.3	18155.0	18160.8	2390	0	6
2024.03.12	18:45:00	18161.1	18172.8	18141.8	18167.6	2401	0	6
2024.03.12	18:50:00	18168.1	18186.5	18167.3	18182.6	1878	0	6
2024.03.12	18:55:00	18182.8	18184.0	18168.5	18173.3	1562	0	6
2024.03.12	19:00:00	18173.5	18177.8	18139.8	18140.7	1987	0	6
2024.03.12	19:05:00	18139.0	18163.1	18138.8	18144.1	1920	0	6
2024.03.12	19:10:00	18144.3	18166.1	18144.0	18164.3	1580	0	6
2024.03.12	19:15:00	18164.6	18165.6	18141.8	18143.8	1634	0	6
2024.03.12	19:20:00	18144.0	18156.0	18128.0	18132.1	1942	0	6
2024.03.12	19:25:00	18133.6	18139.3	18127.2	18137.3	1696	0	6
2024.03.12	19:30:00	18137.5	18140.3	18126.3	18140.1	1633	0	6
2024.03.12	19:35:00	18140.3	18141.8	18104.0	18114.3	2078	0	6
2024.03.12	19:40:00	18113.8	18118.5	18103.2	18108.1	1720	0	6
2024.03.12	19:45:00	18107.8	18107.8	18076.8	18097.6	2409	0	6
2024.03.12	19:50:00	18098.8	18114.3	18093.3	18112.3	1848	0	6
2024.03.12	19:55:00	18112.6	18114.8	18088.8	18108.6	1611	0	6
2024.03.12	20:00:00	18109.3	18123.0	18082.6	18098.3	2513	0	6
2024.03.12	20:05:00	18098.6	18106.5	18080.9	18089.8	2319	0	6
2024.03.12	20:10:00	18090.0	18113.6	18083.3	18110.8	1920	0	6
2024.03.12	20:15:00	18111.3	18142.0	18106.8	18140.6	1991	0	6
2024.03.12	20:20:00	18140.9	18163.1	18139.3	18157.8	1957	0	6
2024.03.12	20:25:00	18158.3	18163.9	18137.0	18145.5	1722	0	6
2024.03.12	20:30:00	18145.4	18160.9	18143.5	18158.3	1466	0	6
2024.03.12	20:35:00	18158.0	18165.8	18149.5	18160.0	1298	0	6
2024.03.12	20:40:00	18160.3	18168.8	18157.0	18165.3	1279	0	6
2024.03.12	20:45:00	18164.8	18172.0	18155.8	18164.0	1302	0	6
2024.03.12	20:50:00	18164.2	18167.3	18152.8	18155.8	1244	0	6
2024.03.12	20:55:00	18155.5	18179.3	18151.3	18172.8	1450	0	6
2024.03.12	21:00:00	18172.6	18187.3	18167.6	18183.5	1349	0	6
2024.03.12	21:05:00	18184.3	18196.1	18181.6	18188.0	1158	0	6
2024.03.12	21:10:00	18187.5	18209.4	18186.6	18189.0	1534	0	6
2024.03.12	21:15:00	18188.9	18197.3	18187.8	18196.3	1138	0	6
2024.03.12	21:20:00	18196.0	18207.9	18192.6	18203.0	1289	0	6
2024.03.12	21:25:00	18203.1	18215.5	18199.8	18214.4	1013	0	6
2024.03.12	21:30:00	18214.0	18231.0	18210.8	18222.3	1529	0	6
2024.03.12	21:35:00	18222.4	18229.0	18209.0	18216.0	1520	0	6
2024.03.12	21:40:00	18216.1	18219.4	18179.2	18183.8	1924	0	6
2024.03.12	21:45:00	18184.1	18215.8	18182.0	18213.6	1447	0	6
2024.03.12	21:50:00	18213.0	18236.3	18211.0	18231.5	1366	0	6
2024.03.12	21:55:00	18231.4	18235.8	18222.6	18226.5	1184	0	6
2024.03.12	22:00:00	18226.4	18229.8	18207.8	18225.5	1602	0	6
2024.03.12	22:05:00	18224.9	18232.0	18219.1	18231.5	1277	0	6
2024.03.12	22:10:00	18231.3	18239.4	18227.1	18231.3	1310	0	6
2024.03.12	22:15:00	18231.4	18232.5	18207.0	18218.8	1531	0	6
2024.03.12	22:20:00	18218.5	18240.3	18217.0	18235.5	1294	0	6
2024.03.12	22:25:00	18235.3	18243.9	18229.9	18240.1	1346	0	6
2024.03.12	22:30:00	18240.5	18243.3	18231.3	18233.9	1356	0	6
2024.03.12	22:35:00	18233.8	18246.3	18227.6	18238.5	1419	0	6
2024.03.12	22:40:00	18239.5	18254.0	18237.8	18239.5	1534	0	6
2024.03.12	22:45:00	18239.3	18251.3	18236.0	18249.8	1495	0	6
2024.03.12	22:50:00	18246.7	18257.9	18238.0	18251.8	2187	0	6
2024.03.12	22:55:00	18253.6	18262.5	18245.4	18247.4	2746	0	6
2024.03.12	23:00:00	18247.5	18253.4	18242.4	18248.0	1027	0	8
2024.03.12	23:05:00	18248.1	18249.5	18237.1	18243.3	515	0	18
2024.03.12	23:10:00	18243.4	18247.1	18238.8	18238.8	490	0	18
2024.03.12	23:15:00	18239.8	18241.6	18237.1	18237.1	248	0	18
2024.03.12	23:20:00	18237.0	18239.8	18235.6	18239.8	224	0	18
2024.03.12	23:25:00	18240.2	18246.4	18239.5	18244.4	328	0	18
2024.03.12	23:30:00	18244.3	18247.3	18244.2	18245.4	190	0	18
2024.03.12	23:35:00	18245.5	18247.6	18244.2	18245.8	206	0	18
2024.03.12	23:40:00	18244.9	18246.3	18243.2	18244.9	190	0	18
2024.03.12	23:45:00	18244.8	18247.5	18242.3	18246.1	218	0	18
2024.03.12	23:50:00	18245.8	18251.1	18245.5	18249.3	225	0	18
2024.03.12	23:55:00	18249.2	18249.4	18243.5	18246.4	284	0	18
2024.03.13	01:00:00	18240.2	18240.6	18236.1	18237.1	205	0	18
2024.03.13	01:05:00	18237.1	18240.4	18236.9	18239.8	155	0	18
2024.03.13	01:10:00	18240.1	18242.0	18239.9	18242.0	134	0	18
2024.03.13	01:15:00	18241.9	18244.4	18241.5	18244.2	104	0	18
2024.03.13	01:20:00	18244.3	18245.5	18242.5	18243.3	129	0	18
2024.03.13	01:25:00	18243.2	18246.7	18242.9	18245.2	138	0	18
2024.03.13	01:30:00	18246.2	18249.5	18245.2	18248.2	164	0	18
2024.03.13	01:35:00	18248.0	18248.8	18246.4	18247.7	143	0	18
2024.03.13	01:40:00	18247.5	18247.5	18245.6	18247.0	139	0	18
2024.03.13	01:45:00	18247.1	18247.9	18245.9	18247.5	85	0	18
2024.03.13	01:50:00	18247.2	18252.2	18247.2	18250.7	144	0	18
2024.03.13	01:55:00	18250.5	18250.8	18246.8	18247.8	87	0	18
2024.03.13	02:00:00	18247.6	18248.9	18243.9	18248.7	174	0	18
2024.03.13	02:05:00	18249.9	18250.5	18247.7	18248.8	121	0	18
2024.03.13	02:10:00	18248.2	18248.3	18246.4	18248.2	115	0	18
2024.03.13	02:15:00	18248.8	18255.8	18248.8	18255.4	187	0	18
2024.03.13	02:20:00	18255.3	18260.3	18254.9	18257.7	238	0	18
2024.03.13	02:25:00	18257.8	18258.8	18254.9	18255.4	147	0	18
2024.03.13	02:30:00	18255.7	18258.4	18255.7	18256.7	229	0	18
2024.03.13	02:35:00	18256.8	18257.0	18253.2	18253.8	138	0	18
2024.03.13	02:40:00	18253.7	18255.5	18252.6	18253.0	164	0	18
2024.03.13	02:45:00	18253.2	18253.4	18250.5	18252.2	161	0	18
2024.03.13	02:50:00	18251.8	18252.2	18248.3	18250.3	169	0	18
2024.03.13	02:55:00	18250.1	18252.3	18247.5	18250.4	179	0	18
2024.03.13	03:00:00	18250.5	18250.9	18244.8	18246.3	400	0	18
2024.03.13	03:05:00	18246.4	18249.7	18245.1	18245.9	293	0	18
2024.03.13	03:10:00	18245.8	18246.5	18244.3	18244.5	200	0	18
2024.03.13	03:15:00	18244.6	18247.8	18244.0	18247.5	191	0	18
2024.03.13	03:20:00	18247.4	18252.3	18246.0	18251.3	196	0	18
2024.03.13	03:25:00	18250.3	18252.8	18248.5	18250.5	215	0	18
2024.03.13	03:30:00	18250.2	18250.7	18245.0	18246.3	247	0	18
2024.03.13	03:35:00	18246.4	18246.4	18243.0	18244.0	213	0	18
2024.03.13	03:40:00	18244.4	18244.4	18230.5	18232.3	487	0	18
2024.03.13	03:45:00	18232.5	18238.9	18232.3	18235.4	439	0	18
2024.03.13	03:50:00	18235.5	18238.3	18232.5	18233.9	434	0	18
2024.03.13	03:55:00	18234.0	18234.7	18230.4	18233.9	395	0	18
2024.03.13	04:00:00	18233.8	18236.5	18231.0	18234.4	679	0	18
2024.03.13	04:05:00	18234.3	18234.5	18230.6	18232.2	372	0	18
2024.03.13	04:10:00	18232.3	18234.1	18229.8	18230.5	431	0	18
2024.03.13	04:15:00	18230.2	18234.0	18229.5	18233.5	467	0	18
2024.03.13	04:20:00	18233.3	18234.8	18228.4	18234.7	398	0	18
2024.03.13	04:25:00	18234.5	18235.3	18231.8	18232.9	339	0	18
2024.03.13	04:30:00	18233.0	18234.9	18230.8	18233.3	686	0	18
2024.03.13	04:35:00	18233.4	18233.8	18226.0	18230.7	724	0	18
2024.03.13	04:40:00	18230.5	18231.8	18227.8	18229.5	417	0	18
2024.03.13	04:45:00	18229.7	18231.8	18228.0	18230.1	314	0	18
2024.03.13	04:50:00	18230.0	18231.0	18228.5	18230.4	293	0	18
2024.03.13	04:55:00	18230.5	18233.5	18228.9	18233.3	330	0	18
2024.03.13	05:00:00	18233.4	18235.1	18230.6	18231.3	293	0	18
2024.03.13	05:05:00	18231.2	18231.9	18228.9	18229.3	332	0	18
2024.03.13	05:10:00	18229.4	18233.8	18229.0	18233.3	452	0	18
2024.03.13	05:15:00	18233.4	18233.9	18230.5	18230.9	328	0	18
2024.03.13	05:20:00	18230.8	18234.5	18228.9	18233.5	334	0	18
2024.03.13	05:25:00	18233.4	18233.4	18228.3	18229.0	307	0	18
2024.03.13	05:30:00	18228.8	18230.8	18227.6	18228.7	312	0	18
2024.03.13	05:35:00	18228.8	18230.3	18225.8	18227.3	325	0	18
2024.03.13	05:40:00	18227.2	18230.3	18225.3	18229.5	248	0	18
2024.03.13	05:45:00	18229.2	18229.3	18223.3	18224.3	222	0	18
2024.03.13	05:50:00	18224.4	18229.4	18224.3	18228.6	188	0	18
2024.03.13	05:55:00	18228.5	18228.5	18224.1	18224.3	188	0	18
2024.03.13	06:00:00	18224.5	18225.3	18221.3	18221.7	364	0	18
2024.03.13	06:05:00	18221.5	18223.5	18220.2	18222.0	217	0	18
2024.03.13	06:10:00	18221.9	18223.9	18220.3	18220.5	165	0	18
2024.03.13	06:15:00	18220.7	18221.8	18216.8	18220.3	189	0	18
2024.03.13	06:20:00	18220.4	18225.4	18220.3	18224.5	196	0	18
2024.03.13	06:25:00	18224.1	18225.4	18222.0	18224.5	168	0	18
2024.03.13	06:30:00	18224.4	18228.2	18223.8	18225.3	262	0	18
2024.03.13	06:35:00	18224.9	18225.9	18222.5	18223.0	165	0	18
2024.03.13	06:40:00	18222.9	18224.0	18220.6	18224.0	252	0	18
2024.03.13	06:45:00	18223.9	18229.3	18223.6	18228.0	255	0	18
2024.03.13	06:50:00	18227.3	18230.0	18225.8	18229.0	261	0	18
2024.03.13	06:55:00	18229.4	18229.5	18227.5	18228.3	244	0	18
2024.03.13	07:00:00	18228.4	18231.7	18228.2	18230.5	233	0	18
2024.03.13	07:05:00	18230.7	18232.6	18230.5	18232.3	156	0	18
2024.03.13	07:10:00	18232.2	18236.9	18231.5	18235.7	161	0	18
2024.03.13	07:15:00	18235.8	18236.9	18232.0	18232.8	224	0	18
2024.03.13	07:20:00	18232.6	18233.0	18231.3	18232.3	184	0	18
2024.03.13	07:25:00	18231.9	18234.8	18231.1	18234.5	178	0	18
2024.03.13	07:30:00	18233.9	18235.0	18232.2	18234.8	217	0	18
2024.03.13	07:35:00	18234.9	18235.8	18233.0	18235.0	129	0	18
2024.03.13	07:40:00	18234.7	18235.5	18233.9	18235.5	109	0	18
2024.03.13	07:45:00	18235.9	18238.6	18235.1	18237.8	193	0	18
2024.03.13	07:50:00	18237.7	18241.9	18236.8	18241.8	189	0	18
2024.03.13	07:55:00	18241.0	18241.2	18239.1	18240.2	188	0	18
2024.03.13	08:00:00	18240.0	18243.8	18239.4	18241.9	202	0	18
2024.03.13	08:05:00	18241.8	18246.6	18241.6	18245.3	294	0	18
2024.03.13	08:10:00	18245.1	18245.4	18241.8	18243.8	186	0	18
2024.03.13	08:15:00	18243.4	18244.3	18240.5	18242.0	267	0	18
2024.03.13	08:20:00	18241.9	18247.9	18241.5	18247.5	263	0	18
2024.03.13	08:25:00	18247.4	18252.9	18247.0	18251.5	246	0	18
2024.03.13	08:30:00	18251.4	18252.0	18247.8	18251.0	231	0	18
2024.03.13	08:35:00	18250.4	18256.1	18250.0	18253.8	223	0	18
2024.03.13	08:40:00	18253.4	18254.4	18247.4	18250.0	240	0	18
2024.03.13	08:45:00	18249.7	18251.6	18248.0	18250.6	239	0	18
2024.03.13	08:50:00	18250.5	18252.3	18249.3	18251.0	207	0	18
2024.03.13	08:55:00	18251.4	18257.4	18250.9	18255.2	309	0	18
2024.03.13	09:00:00	18255.0	18255.3	18248.4	18249.3	363	0	18
2024.03.13	09:05:00	18249.2	18252.8	18245.8	18248.5	219	0	18
2024.03.13	09:10:00	18249.0	18250.1	18247.5	18249.8	254	0	18
2024.03.13	09:15:00	18249.6	18250.2	18244.7	18246.8	196	0	18
2024.03.13	09:20:00	18246.7	18247.0	18241.6	18244.5	162	0	18
2024.03.13	09:25:00	18244.6	18244.8	18239.1	18239.3	217	0	18
2024.03.13	09:30:00	18239.2	18245.4	18239.2	18244.8	295	0	18
2024.03.13	09:35:00	18245.1	18247.0	18241.9	18247.0	241	0	18
2024.03.13	09:40:00	18247.2	18247.2	18243.0	18245.8	220	0	18
2024.03.13	09:45:00	18245.9	18246.3	18241.7	18241.9	202	0	18
2024.03.13	09:50:00	18241.7	18246.7	18241.0	18246.3	188	0	18
2024.03.13	09:55:00	18246.7	18247.8	18244.2	18246.5	193	0	18
2024.03.13	10:00:00	18246.4	18270.3	18246.3	18265.5	623	0	18
2024.03.13	10:05:00	18265.8	18269.5	18257.9	18264.3	550	0	18
2024.03.13	10:10:00	18264.7	18269.0	18264.0	18268.3	408	0	18
2024.03.13	10:15:00	18268.9	18275.5	18260.5	18275.0	543	0	18
2024.03.13	10:20:00	18274.8	18276.0	18270.5	18271.7	510	0	18
2024.03.13	10:25:00	18271.5	18275.8	18269.7	18274.2	350	0	18
2024.03.13	10:30:00	18274.1	18274.9	18265.9	18267.9	418	0	18
2024.03.13	10:35:00	18268.0	18276.0	18267.0	18268.5	453	0	18
2024.03.13	10:40:00	18268.4	18270.3	18263.7	18268.4	395	0	18
2024.03.13	10:45:00	18269.4	18271.7	18265.3	18270.7	329	0	18
2024.03.13	10:50:00	18269.7	18272.8	18267.0	18271.0	320	0	18
2024.03.13	10:55:00	18271.4	18273.9	18267.3	18269.7	366	0	18
2024.03.13	11:00:00	18270.4	18278.5	18256.5	18257.7	1008	0	18
2024.03.13	11:05:00	18257.8	18260.3	18250.5	18253.7	809	0	18
2024.03.13	11:10:00	18253.3	18259.3	18250.9	18252.3	697	0	18
2024.03.13	11:15:00	18252.4	18261.4	18246.5	18261.3	672	0	18
2024.03.13	11:20:00	18261.2	18261.3	18246.0	18246.3	621	0	18
2024.03.13	11:25:00	18245.5	18246.9	18225.4	18225.4	847	0	18
2024.03.13	11:30:00	18226.0	18233.4	18214.7	18232.2	809	0	18
2024.03.13	11:35:00	18232.0	18233.5	18221.5	18221.7	560	0	18
2024.03.13	11:40:00	18221.5	18229.8	18220.9	18222.2	462	0	18
2024.03.13	11:45:00	18222.3	18225.2	18214.7	18221.0	522	0	18
2024.03.13	11:50:00	18220.5	18227.4	18209.0	18225.8	709	0	18
2024.03.13	11:55:00	18225.7	18233.8	18224.4	18233.3	538	0	18
2024.03.13	12:00:00	18233.4	18234.4	18213.3	18216.5	683	0	18
2024.03.13	12:05:00	18216.9	18223.3	18215.3	18219.7	542	0	18
2024.03.13	12:10:00	18220.3	18232.4	18219.9	18230.2	474	0	18
2024.03.13	12:15:00	18231.3	18232.9	18217.0	18227.3	1100	0	18
2024.03.13	12:20:00	18227.4	18228.5	18220.1	18226.4	615	0	18
2024.03.13	12:25:00	18226.6	18233.7	18220.8	18232.2	662	0	18
2024.03.13	12:30:00	18231.5	18232.3	18218.5	18218.8	708	0	18
2024.03.13	12:35:00	18218.9	18228.8	18218.3	18224.2	502	0	18
2024.03.13	12:40:00	18226.5	18231.8	18223.8	18226.9	490	0	18
2024.03.13	12:45:00	18226.5	18232.3	18223.8	18229.7	469	0	18
2024.03.13	12:50:00	18229.3	18231.8	18223.1	18225.2	409	0	18
2024.03.13	12:55:00	18225.3	18230.8	18223.4	18230.4	384	0	18
2024.03.13	13:00:00	18230.0	18233.8	18225.8	18227.3	555	0	18
2024.03.13	13:05:00	18227.2	18230.2	18217.7	18217.7	498	0	18
2024.03.13	13:10:00	18218.0	18231.2	18218.0	18225.9	477	0	18
2024.03.13	13:15:00	18225.3	18231.2	18223.7	18230.8	423	0	18
2024.03.13	13:20:00	18231.8	18234.4	18228.3	18233.4	399	0	18
2024.03.13	13:25:00	18233.8	18234.9	18226.8	18230.2	424	0	18
2024.03.13	13:30:00	18229.7	18230.2	18222.5	18224.9	356	0	18
2024.03.13	13:35:00	18224.9	18231.2	18224.3	18226.7	375	0	18
2024.03.13	13:40:00	18226.6	18235.5	18226.4	18233.2	446	0	18
2024.03.13	13:45:00	18233.3	18243.3	18233.3	18241.0	550	0	18
2024.03.13	13:50:00	18240.7	18243.2	18238.2	18241.9	412	0	18
